agency_id,route_id,route_long_name,route_short_name,route_type,origin,destination,name_length,is_circular,route_type_label,zone
BMTC,212B,Krishnarajendra Market - Narayanapura,BR278,3,Krishnarajendra Market,Narayanapura,37,0,Ordinary Variant,Central
BMTC,VPS-YBS,Vidyanikethan Public School - Yeshwanthpur TTMC,BR4218,3,Vidyanikethan Public School,Yeshwanthpur TTMC,47,0,Special,West
BMTC,MEICL-JFWTC,MEI Colony - JFWTC-ITPL,BR3722,3,MEI Colony,JFWTC-ITPL,23,0,Special,East
BMTC,325A,Kempegowda Bus Station - Harohalli,BR1634,3,Kempegowda Bus Station,Harohalli,34,0,Ordinary Variant,Central
BMTC,211T,Krishnarajendra Market - OB Choodahalli,BR275,3,Krishnarajendra Market,OB Choodahalli,39,0,Ordinary Variant,Central
BMTC,211U,"Kempegowda Bus Station - Judicial Layout,8th main,TalagattaPura",BR276,3,Kempegowda Bus Station,"Judicial Layout,8th main,TalagattaPura",63,0,Ordinary Variant,Central
BMTC,250DA,Jalahalli Cross - Jalahalli Cross,BR779,3,Jalahalli Cross,Jalahalli Cross,33,1,Special,North
BMTC,211R,Krishnarajendra Market - Anchipura Colony,BR273,3,Krishnarajendra Market,Anchipura Colony,41,0,Ordinary Variant,Central
BMTC,213Q,Krishnarajendra Market - Muthurayapura,BR303,3,Krishnarajendra Market,Muthurayapura,38,0,Ordinary Variant,Central
BMTC,213P,Krishnarajendra Market - TAYAPPANA DODDI,BR302,3,Krishnarajendra Market,TAYAPPANA DODDI,40,0,Ordinary Variant,Central
BMTC,213R,Krishnarajendra Market - Sadanapalya,BR305,3,Krishnarajendra Market,Sadanapalya,36,0,Ordinary Variant,Central
BMTC,213M,Krishnarajendra Market - Allalasandra,BR300,3,Krishnarajendra Market,Allalasandra,37,0,Ordinary Variant,Central
BMTC,213L,Krishnarajendra Market - Hosa Doddi,BR299,3,Krishnarajendra Market,Hosa Doddi,35,0,Ordinary Variant,Central
BMTC,213N,Kempegowda Bus Station - Nettigere,BR301,3,Kempegowda Bus Station,Nettigere,34,0,Ordinary Variant,Central
BMTC,213H,Krishnarajendra Market - Betta Halli Kaval,BR296,3,Krishnarajendra Market,Betta Halli Kaval,42,0,Ordinary Variant,Central
BMTC,213K,Krishnarajendra Market - Gundanjaneya Swamy Temple,BR298,3,Krishnarajendra Market,Gundanjaneya Swamy Temple,50,0,Ordinary Variant,Central
BMTC,213J,Krishnarajendra Market - Bokipura,BR297,3,Krishnarajendra Market,Bokipura,33,0,Ordinary Variant,Central
BMTC,213E,Krishnarajendra Market - Thokathimmanadoddi,BR292,3,Krishnarajendra Market,Thokathimmanadoddi,43,0,Ordinary Variant,Central
BMTC,213D,Krishnarajendra Market - Kempaiahanapalya,BR288,3,Krishnarajendra Market,Kempaiahanapalya,41,0,Ordinary Variant,Central
BMTC,213G,Krishnarajendra Market - New Gabadi,BR295,3,Krishnarajendra Market,New Gabadi,35,0,Ordinary Variant,Central
BMTC,213F,Krishnarajendra Market - Bannigiri,BR293,3,Krishnarajendra Market,Bannigiri,34,0,Ordinary Variant,Central
BMTC,55B,Kempapura Agrahara - Krishnarajendra Market,BR2406,3,Kempapura Agrahara,Krishnarajendra Market,43,0,Ordinary Variant,Central
BMTC,OASIS-YPR,Oasis School - Yeshwanthpur TTMC,BR3834,3,Oasis School,Yeshwanthpur TTMC,32,0,Special,West
BMTC,213A,Krishnarajendra Market - Nettigere,BR285,3,Krishnarajendra Market,Nettigere,34,0,Ordinary Variant,Central
BMTC,326E,Krishnarajendra Market - Hosakote Bus Stand,BR1636,3,Krishnarajendra Market,Hosakote Bus Stand,43,0,Ordinary Variant,Central
BMTC,213B,Krishnarajendra Market - Kagalahalli,BR286,3,Krishnarajendra Market,Kagalahalli,36,0,Ordinary Variant,Central
BMTC,213C,Krishnarajendra Market - Nawkal palya,BR287,3,Krishnarajendra Market,Nawkal palya,37,0,Ordinary Variant,Central
BMTC,326C,Krishnarajendra Market - Kadugodi Bapuji circle,BR1635,3,Krishnarajendra Market,Kadugodi Bapuji circle,47,0,Ordinary Variant,East
BMTC,SBS-ARSP,Shivajinagar Bus Station - Aero Space HAL,BR3925,3,Shivajinagar Bus Station,Aero Space HAL,41,0,Special,Central
BMTC,KBS-12HK,Kempegowda Bus Station - Hosakote Bus Stand,BR3517,3,Kempegowda Bus Station,Hosakote Bus Stand,43,0,Special,Central
BMTC,YRM-MCTC,MCTC Bus Stand - YPR RMC,BR4265,3,MCTC Bus Stand,YPR RMC,24,0,Special,Other
BMTC,213T,Krishnarajendra Market - Veerasandra,BR306,3,Krishnarajendra Market,Veerasandra,36,0,Ordinary Variant,Central
BMTC,213V,Krishnarajendra Market - Harohalli,BR307,3,Krishnarajendra Market,Harohalli,34,0,Ordinary Variant,Central
BMTC,213Z,Kempegowda Bus Station - Harohalli,BR308,3,Kempegowda Bus Station,Harohalli,34,0,Ordinary Variant,Central
BMTC,214B,Krishnarajendra Market - Girigowdana Doddi,BR311,3,Krishnarajendra Market,Girigowdana Doddi,42,0,Ordinary Variant,Central
BMTC,214A,Shivajinagar Bus Station - Tattaguppe,BR310,3,Shivajinagar Bus Station,Tattaguppe,37,0,Ordinary Variant,Central
BMTC,214D,Krishnarajendra Market - Taralu ESTATE,BR313,3,Krishnarajendra Market,Taralu ESTATE,38,0,Ordinary Variant,Central
BMTC,214C,Kempegowda Bus Station - Mukkodlu,BR312,3,Kempegowda Bus Station,Mukkodlu,33,0,Ordinary Variant,Central
BMTC,214E,Krishnarajendra Market - Muninagara,BR315,3,Krishnarajendra Market,Muninagara,35,0,Ordinary Variant,Central
BMTC,214F,Yeshwanthpura Market - Mukkodlu,BR316,3,Yeshwanthpura Market,Mukkodlu,31,0,Ordinary Variant,West
BMTC,214G,Krishnarajendra Market - Gottigehalli,BR317,3,Krishnarajendra Market,Gottigehalli,37,0,Ordinary Variant,Central
BMTC,214H,Krishnarajendra Market - Gullahatti Kaval,BR318,3,Krishnarajendra Market,Gullahatti Kaval,41,0,Ordinary Variant,Central
BMTC,214J,Krishnarajendra Market - Nallakkanadoddi,BR319,3,Krishnarajendra Market,Nallakkanadoddi,40,0,Ordinary Variant,Central
BMTC,214K,Banashankari Bus Station - Tattaguppe,BR320,3,Banashankari Bus Station,Tattaguppe,37,0,Ordinary Variant,South
BMTC,214L,Krishnarajendra Market - KADUJAKKASANDRA,BR321,3,Krishnarajendra Market,KADUJAKKASANDRA,40,0,Ordinary Variant,Central
BMTC,ORRCA-ELCIN,Outer Ring Road Company Association - Electronic City Infosys Software Company,BR3841,3,Outer Ring Road Company Association,Electronic City Infosys Software Company,78,0,Special,Other
BMTC,JFWTC-CVR,JFWTC - C V Ramanagra,BR3432,3,JFWTC,C V Ramanagra,21,0,Special,Other
BMTC,215A,Krishnarajendra Market - Kothnuru Kanakapura Road,BR323,3,Krishnarajendra Market,Kothnuru Kanakapura Road,49,0,Ordinary Variant,Central
BMTC,600D,Minaz Nagara - Shikaripalya,BR2434,3,Minaz Nagara,Shikaripalya,27,0,Ordinary Variant,Other
BMTC,THDL-KBS,Tindlu - Kempegowda Bus Station,BR3997,3,Tindlu,Kempegowda Bus Station,31,0,Special,Central
BMTC,600C,Banashankari Bus Station - Chandapura,BR2429,3,Banashankari Bus Station,Chandapura,37,0,Ordinary Variant,South
BMTC,215E,Kempegowda Bus Station - Eshwara Layout,BR335,3,Kempegowda Bus Station,Eshwara Layout,39,0,Ordinary Variant,Central
BMTC,600A,MCTC Bus Stand - Chandapura,BR2428,3,MCTC Bus Stand,Chandapura,27,0,Ordinary Variant,Other
BMTC,215D,Kempegowda Bus Station - Eshwara Layout,BR334,3,Kempegowda Bus Station,Eshwara Layout,39,0,Ordinary Variant,Central
BMTC,215C,Krishnarajendra Market - Jambusavari dinne,BR330,3,Krishnarajendra Market,Jambusavari dinne,42,0,Ordinary Variant,Central
BMTC,215B,Krishnarajendra Market - Avalahalli BDA Layout,BR326,3,Krishnarajendra Market,Avalahalli BDA Layout,46,0,Ordinary Variant,Central
BMTC,215H,Kempegowda Bus Station - Jambusavari dinne,BR338,3,Kempegowda Bus Station,Jambusavari dinne,42,0,Ordinary Variant,Central
BMTC,320B,Kempegowda Bus Station - GANDHIPURA,BR1595,3,Kempegowda Bus Station,GANDHIPURA,35,0,Ordinary Variant,Central
BMTC,215I,Kempegowda Bus Station - Punjab National Bank Layout,BR341,3,Kempegowda Bus Station,Punjab National Bank Layout,52,0,Ordinary Variant,Central
BMTC,320A,Kempegowda Bus Station - NAGAGONDANAHALLI,BR1594,3,Kempegowda Bus Station,NAGAGONDANAHALLI,41,0,Ordinary Variant,Central
BMTC,215F,Krishnarajendra Market - Kothnuru Kanakapura Road,BR336,3,Krishnarajendra Market,Kothnuru Kanakapura Road,49,0,Ordinary Variant,Central
BMTC,320D,Kempegowda Bus Station - Attibele,BR1597,3,Kempegowda Bus Station,Attibele,33,0,Ordinary Variant,Central
BMTC,215G,Kempegowda Bus Station - Srinidhi Layout,BR337,3,Kempegowda Bus Station,Srinidhi Layout,40,0,Ordinary Variant,Central
BMTC,320C,Shivajinagar Bus Station - Vaidehi Hospital,BR1596,3,Shivajinagar Bus Station,Vaidehi Hospital,43,0,Ordinary Variant,Central
BMTC,215L,Jeevan Bhimanagara Bus stand - Kothnuru Kanakapura Road,BR344,3,Jeevan Bhimanagara Bus stand,Kothnuru Kanakapura Road,55,0,Ordinary Variant,Other
BMTC,215M,Kempegowda Bus Station - Vinayaka Nagara Telecome Layout,BR345,3,Kempegowda Bus Station,Vinayaka Nagara Telecome Layout,56,0,Ordinary Variant,Central
BMTC,320E,Shivajinagar Bus Station - NAGAGONDANAHALLI,BR1598,3,Shivajinagar Bus Station,NAGAGONDANAHALLI,43,0,Ordinary Variant,Central
BMTC,215J,Kempegowda Bus Station - Kothnuru Kanakapura Road,BR342,3,Kempegowda Bus Station,Kothnuru Kanakapura Road,49,0,Ordinary Variant,Central
BMTC,320H,Shivajinagar Bus Station - GANDHIPURA,BR1599,3,Shivajinagar Bus Station,GANDHIPURA,37,0,Ordinary Variant,Central
BMTC,600F,BANASHANKARI TTMC - Attibele,BR2435,3,BANASHANKARI TTMC,Attibele,28,0,Ordinary Variant,South
BMTC,215K,Krishnarajendra Market - Anjanapura,BR343,3,Krishnarajendra Market,Anjanapura,35,0,Ordinary Variant,Central
BMTC,600G,ISRO Layout - Chandapura,BR2440,3,ISRO Layout,Chandapura,24,0,Ordinary Variant,Other
BMTC,215P,Kempegowda Bus Station - Sowdamini Kalyana Mantapa,BR352,3,Kempegowda Bus Station,Sowdamini Kalyana Mantapa,50,0,Ordinary Variant,Central
BMTC,320J,Hope Form - Hope Form,BR1600,3,Hope Form,Hope Form,21,1,Ordinary Variant,Other
BMTC,BMT23-BMES,BMT-23 - BM English School Bellahalli,BR2747,3,BMT-23,BM English School Bellahalli,37,0,Special,Other
BMTC,BMT11-KVBS,Depot 11 - Kaval Byrasandra,BR2724,3,Depot 11,Kaval Byrasandra,27,0,Special,Other
BMTC,215N,Kempegowda Bus Station - Anjanapura,BR348,3,Kempegowda Bus Station,Anjanapura,35,0,Ordinary Variant,Central
BMTC,215T,Krishnarajendra Market - Tulasipura,BR354,3,Krishnarajendra Market,Tulasipura,35,0,Ordinary Variant,Central
BMTC,SBS-BPL,Bapuji Layout - Shivajinagar Bus Station,BR3928,3,Bapuji Layout,Shivajinagar Bus Station,40,0,Special,Central
BMTC,215U,Shivajinagar Bus Station - Kothnuru Kanakapura Road,BR355,3,Shivajinagar Bus Station,Kothnuru Kanakapura Road,51,0,Ordinary Variant,Central
BMTC,600Q,BANASHANKARI TTMC - Electronic City 2nd Phase,BR2445,3,BANASHANKARI TTMC,Electronic City 2nd Phase,45,0,Ordinary Variant,South
BMTC,215R,Kempegowda Bus Station - Kothnuru Kanakapura Road,BR353,3,Kempegowda Bus Station,Kothnuru Kanakapura Road,49,0,Ordinary Variant,Central
BMTC,BTP-KMK,Bagmane Teck Park - Kamakya Talkies,BR2817,3,Bagmane Teck Park,Kamakya Talkies,35,0,Special,Other
BMTC,215Z,Krishnarajendra Market - Bannerughatta Circle,BR359,3,Krishnarajendra Market,Bannerughatta Circle,45,0,Ordinary Variant,Central
BMTC,215W,Banashankari Bus Station - Banashankari Bus Station,BR356,3,Banashankari Bus Station,Banashankari Bus Station,51,1,Ordinary Variant,South
BMTC,V-212,Kempegowda Bus Station - Thalaghattapura Bus Stop,BR4032,3,Kempegowda Bus Station,Thalaghattapura Bus Stop,49,0,Ordinary,Central
BMTC,215Y,Banashankari Bus Station - Banashankari Bus Station,BR358,3,Banashankari Bus Station,Banashankari Bus Station,51,1,Ordinary Variant,South
BMTC,215X,Krishnarajendra Market - Thippasandra,BR357,3,Krishnarajendra Market,Thippasandra,37,0,Ordinary Variant,Central
BMTC,321A,Krishnarajendra Market - Seegehalli,BR1602,3,Krishnarajendra Market,Seegehalli,35,0,Ordinary Variant,Central
BMTC,KBG-KWS,Kumbalgodu - Kengeri KSRTC Regional Workshop,BR3512,3,Kumbalgodu,Kengeri KSRTC Regional Workshop,44,0,Special,South
BMTC,216B,Krishnarajendra Market - Bade Katte,BR363,3,Krishnarajendra Market,Bade Katte,35,0,Ordinary Variant,Central
BMTC,216A,Krishnarajendra Market - Byrasandra,BR362,3,Krishnarajendra Market,Byrasandra,35,0,Ordinary Variant,Central
BMTC,321G,Kempegowda Bus Station - Muthkuru,BR1606,3,Kempegowda Bus Station,Muthkuru,33,0,Ordinary Variant,Central
BMTC,JPA-YST,Janapriya Apartments - Yelahanka Satellite Town,BR3454,3,Janapriya Apartments,Yelahanka Satellite Town,47,0,Special,North
BMTC,321E,Shivajinagar Bus Station - Muthkuru,BR1605,3,Shivajinagar Bus Station,Muthkuru,35,0,Ordinary Variant,Central
BMTC,321D,Krishnarajendra Market - Naganayakana Kote,BR1604,3,Krishnarajendra Market,Naganayakana Kote,42,0,Ordinary Variant,Central
BMTC,321C,Krishnarajendra Market - Samethanahalli,BR1603,3,Krishnarajendra Market,Samethanahalli,39,0,Ordinary Variant,Central
BMTC,KRM-TVG,Krishnarajendra Market - Totagere,BR3645,3,Krishnarajendra Market,Totagere,33,0,Special,Central
BMTC,RKH-BPS,Ramakrishna Hegde Nagara - Boopa Sandra,BR3903,3,Ramakrishna Hegde Nagara,Boopa Sandra,39,0,Special,Other
BMTC,SNPS-BPT,Sahakar Nagar Police Out Post - BAGMANE TECH PARK,BR3966,3,Sahakar Nagar Police Out Post,BAGMANE TECH PARK,49,0,Special,Other
BMTC,Depot-13-MCTC,Depot-13-BS - MCTC Bus Stand,BR3244,3,Depot-13-BS,MCTC Bus Stand,28,0,Special,Other
BMTC,CR348D,Mangammana Palya - Sophiya High School,BR3048,3,Mangammana Palya,Sophiya High School,38,0,Ordinary Variant,Other
BMTC,ASK-KRP,Arishinakunte - KR Puram,BR2646,3,Arishinakunte,KR Puram,24,0,Special,East
BMTC,217F,BANASHANKARI TTMC - Kengeri TTMC,BR369,3,BANASHANKARI TTMC,Kengeri TTMC,32,0,Ordinary Variant,South
BMTC,217E,Shivajinagar Bus Station - BALAJI LAYOUT,BR368,3,Shivajinagar Bus Station,BALAJI LAYOUT,40,0,Ordinary Variant,Central
BMTC,322A,Kempegowda Bus Station - Tattanur,BR1608,3,Kempegowda Bus Station,Tattanur,33,0,Ordinary Variant,Central
BMTC,217D,Kempegowda Bus Station - Lakshmi Temple,BR367,3,Kempegowda Bus Station,Lakshmi Temple,39,0,Ordinary Variant,Central
BMTC,217C,Sompura - Kempegowda Bus Station,BR366,3,Sompura,Kempegowda Bus Station,32,0,Ordinary Variant,Central
BMTC,217B,Krishnarajendra Market - Kengeri TTMC,BR365,3,Krishnarajendra Market,Kengeri TTMC,37,0,Ordinary Variant,South
BMTC,ASK-KRM,Arishinakunte - KR Puram,BR2645,3,Arishinakunte,KR Puram,24,0,Special,East
BMTC,BMT23-GTOC,Depot 23 - Gun Troops Officer Colony,BR2748,3,Depot 23,Gun Troops Officer Colony,36,0,Special,Other
BMTC,322D,Kempegowda Bus Station - Bhodana Hosahalli,BR1610,3,Kempegowda Bus Station,Bhodana Hosahalli,42,0,Ordinary Variant,Central
BMTC,322C,Krishnarajendra Market - Channasandra,BR1609,3,Krishnarajendra Market,Channasandra,37,0,Ordinary Variant,Central
BMTC,322E,Krishnarajendra Market - Arehalli,BR1611,3,Krishnarajendra Market,Arehalli,33,0,Ordinary Variant,Central
BMTC,322M,Krishnarajendra Market - Tattanur,BR1612,3,Krishnarajendra Market,Tattanur,33,0,Ordinary Variant,Central
BMTC,290S,Venkateshwara Nagara - Shivajinagar Bus Station,BR1232,3,Venkateshwara Nagara,Shivajinagar Bus Station,47,0,Ordinary Variant,Central
BMTC,218A,Kambipura - Kempegowda Bus Station,BR371,3,Kambipura,Kempegowda Bus Station,34,0,Ordinary Variant,Central
BMTC,290T,H Tippunagar - Krishnarajendra Market,BR1233,3,H Tippunagar,Krishnarajendra Market,37,0,Ordinary Variant,Central
BMTC,218B,Kambipura - Shivajinagar Bus Station,BR372,3,Kambipura,Shivajinagar Bus Station,36,0,Ordinary Variant,Central
BMTC,290Q,Neelasandra Rose Garden - Ramakrishna Hegde Nagara,BR1228,3,Neelasandra Rose Garden,Ramakrishna Hegde Nagara,50,0,Ordinary Variant,Other
BMTC,290R,Krishnarajendra Market - Razak Palya,BR1230,3,Krishnarajendra Market,Razak Palya,36,0,Ordinary Variant,Central
BMTC,290K,Ambedkar Medical College Shampura - Shivajinagar Bus Station,BR1223,3,Ambedkar Medical College Shampura,Shivajinagar Bus Station,60,0,Ordinary Variant,Central
BMTC,V-411L,Shanthinagar TTMC - Kadugodi,BR4121,3,Shanthinagar TTMC,Kadugodi,28,0,Ordinary Variant,East
BMTC,290L,HBR Layout Ist Stage - Shivajinagar Bus Station,BR1225,3,HBR Layout Ist Stage,Shivajinagar Bus Station,47,0,Ordinary Variant,Central
BMTC,V-411J,Bannerghatta National Park - JFWTC,BR4120,3,Bannerghatta National Park,JFWTC,34,0,Ordinary Variant,Other
BMTC,290J,Mestripalya - Kempegowda Bus Station,BR1222,3,Mestripalya,Kempegowda Bus Station,36,0,Ordinary Variant,Central
BMTC,BTP-ELCWG,BAGMANE TECH PARK - Electronic City Wipro Gate,BR2813,3,BAGMANE TECH PARK,Electronic City Wipro Gate,46,0,Special,Other
BMTC,CR-398B,Kaggalipura - Electronic City,BR2987,3,Kaggalipura,Electronic City,29,0,Ordinary Variant,Other
BMTC,BHRT-HBRF,Jai Bharath Nagara - HBR Layout Ist Stage,BR2687,3,Jai Bharath Nagara,HBR Layout Ist Stage,41,0,Special,Other
BMTC,290N,Krishnarajendra Market - Thanisandra,BR1226,3,Krishnarajendra Market,Thanisandra,36,0,Ordinary Variant,Central
BMTC,291E,Krishnarajendra Market - Ambedkar Medical College Shampura,BR1242,3,Krishnarajendra Market,Ambedkar Medical College Shampura,58,0,Ordinary Variant,Central
BMTC,291D,Yelahanka - Shivajinagar Bus Station,BR1241,3,Yelahanka,Shivajinagar Bus Station,36,0,Ordinary Variant,North
BMTC,291C,Ramakrishna Hegde Nagara - MCTC Bus Stand,BR1240,3,Ramakrishna Hegde Nagara,MCTC Bus Stand,41,0,Ordinary Variant,Other
BMTC,291B,Krishnarajendra Market - Rachenahalli,BR1239,3,Krishnarajendra Market,Rachenahalli,37,0,Ordinary Variant,Central
BMTC,291H,Kempegowda Bus Station - Ramakrishna Hegde Nagara,BR1244,3,Kempegowda Bus Station,Ramakrishna Hegde Nagara,49,0,Ordinary Variant,Central
BMTC,291G,Govinda Pura - Shivajinagar Bus Station,BR1243,3,Govinda Pura,Shivajinagar Bus Station,39,0,Ordinary Variant,Central
BMTC,JFWTC-SVN,JFWTC - Srinivasa Nagara,BR3443,3,JFWTC,Srinivasa Nagara,24,0,Special,Other
BMTC,290Z,Bande Kodigehalli - Shivajinagar Bus Station,BR1236,3,Bande Kodigehalli,Shivajinagar Bus Station,44,0,Ordinary Variant,Central
BMTC,290Y,Ramakrishna Hegde Nagara - Yeshwanthpur TTMC,BR1235,3,Ramakrishna Hegde Nagara,Yeshwanthpur TTMC,44,0,Ordinary Variant,West
BMTC,291A,Agrahara Layout - Krishnarajendra Market,BR1238,3,Agrahara Layout,Krishnarajendra Market,40,0,Ordinary Variant,Central
BMTC,V-ANTG-VRP,Anantapura Gate - Vidyaranyapura,BR4176,3,Anantapura Gate,Vidyaranyapura,32,0,Special,North
BMTC,506,Banashankari Bus Station - Devanagundi,BR2391,3,Banashankari Bus Station,Devanagundi,38,0,Ordinary,South
BMTC,BNW-CHLS,Banasawadi Horamvu - Christel House Learning School,BR2780,3,Banasawadi Horamvu,Christel House Learning School,51,0,Special,Other
BMTC,503,Vidyaranyapura - Marathahalli Bridge,BR2381,3,Vidyaranyapura,Marathahalli Bridge,36,0,Ordinary,North
BMTC,504,Tin Factory - Tin Factory,BR2383,3,Tin Factory,Tin Factory,25,1,Ordinary,Other
BMTC,507,Peenya 2nd stage - KR Puram,BR2393,3,Peenya 2nd stage,KR Puram,27,0,Ordinary,North
BMTC,TRD-GFGC,Thoredoddi - Govt First Grade College Bidadi,BR4018,3,Thoredoddi,Govt First Grade College Bidadi,44,0,Special,Other
BMTC,BMT10-LTCL,Depot 10 - Lokesh Tent Circle,BR2716,3,Depot 10,Lokesh Tent Circle,29,0,Special,Other
BMTC,501,Banashankari Bus Station - Banashankari Bus Station,BR2349,3,Banashankari Bus Station,Banashankari Bus Station,51,1,Ordinary,South
BMTC,219A,Krishnarajendra Market - Krishnarajendra Market,BR374,3,Krishnarajendra Market,Krishnarajendra Market,47,1,Ordinary Variant,Central
BMTC,502,Kengeri Satelite Town - Kadugodi,BR2361,3,Kengeri Satelite Town,Kadugodi,32,0,Ordinary,South
BMTC,CR-399A,Shivanapura - Chandapura,BR2988,3,Shivanapura,Chandapura,24,0,Ordinary Variant,Other
BMTC,500,Banashankari Bus Station - Banashankari Bus Station,BR2315,3,Banashankari Bus Station,Banashankari Bus Station,51,1,Ordinary,South
BMTC,LCA-TDL,HAL/LCA - Thindlu,BR3669,3,HAL/LCA,Thindlu,17,0,Special,Other
BMTC,290B,Tanisandra - Kempegowda Bus Station,BR1212,3,Tanisandra,Kempegowda Bus Station,35,0,Ordinary Variant,Central
BMTC,290A,Shivajinagar Bus Station - Rachenahalli,BR1211,3,Shivajinagar Bus Station,Rachenahalli,39,0,Ordinary Variant,Central
BMTC,290D,Shampura - Kempegowda Bus Station,BR1214,3,Shampura,Kempegowda Bus Station,33,0,Ordinary Variant,Central
BMTC,290C,Shivajinagar Bus Station - Nagavara,BR1213,3,Shivajinagar Bus Station,Nagavara,35,0,Ordinary Variant,Central
BMTC,290F,Agrahara Layout - Shivajinagar Bus Station,BR1218,3,Agrahara Layout,Shivajinagar Bus Station,42,0,Ordinary Variant,Central
BMTC,290E,Yelahanka - Shivajinagar Bus Station,BR1215,3,Yelahanka,Shivajinagar Bus Station,36,0,Ordinary Variant,North
BMTC,290H,Shivajinagar Bus Station - RAILWAY GATE SHAMPURA,BR1220,3,Shivajinagar Bus Station,RAILWAY GATE SHAMPURA,48,0,Ordinary Variant,Central
BMTC,290G,Shivajinagar Bus Station - Vidyasagara Bus Stop,BR1219,3,Shivajinagar Bus Station,Vidyasagara Bus Stop,47,0,Ordinary Variant,Central
BMTC,293K,Krishnarajendra Market - Mailanahalli Bagalur,BR1269,3,Krishnarajendra Market,Mailanahalli Bagalur,45,0,Ordinary Variant,Central
BMTC,293J,Krishnarajendra Market - Marasandra Bagalur,BR1268,3,Krishnarajendra Market,Marasandra Bagalur,43,0,Ordinary Variant,Central
BMTC,293H,Kempegowda Bus Station - Dasanayakanahalli,BR1267,3,Kempegowda Bus Station,Dasanayakanahalli,42,0,Ordinary Variant,Central
BMTC,293G,Shivajinagar Bus Station - Yarappanahalli,BR1266,3,Shivajinagar Bus Station,Yarappanahalli,41,0,Ordinary Variant,Central
BMTC,293F,Krishnarajendra Market - HUNASOORU,BR1265,3,Krishnarajendra Market,HUNASOORU,34,0,Ordinary Variant,Central
BMTC,293E,Krishnarajendra Market - Muttugada Halli Chikka jala,BR1264,3,Krishnarajendra Market,Muttugada Halli Chikka jala,52,0,Ordinary Variant,Central
BMTC,293D,Krishnarajendra Market - Singahalli,BR1263,3,Krishnarajendra Market,Singahalli,35,0,Ordinary Variant,Central
BMTC,293C,Krishnarajendra Market - KNarayanapura,BR1262,3,Krishnarajendra Market,KNarayanapura,38,0,Ordinary Variant,Central
